発行年度,1288,1288,-10000,名詞,一般,*,*,*,*,発行年度,カイケイ,カイケイ
発行費用,1288,1288,-10000,名詞,一般,*,*,*,*,発行費用,カイケイ,カイケイ
共同支配企業,1288,1288,-10000,名詞,一般,*,*,*,*,共同支配企業,カイケイ,カイケイ
共同支配事業,1288,1288,-10000,名詞,一般,*,*,*,*,共同支配事業,カイケイ,カイケイ
共同支配,1288,1288,-10000,名詞,一般,*,*,*,*,共同支配,カイケイ,カイケイ
支配獲得日,1288,1288,-10000,名詞,一般,*,*,*,*,支配獲得日,カイケイ,カイケイ
支配企業,1288,1288,-10000,名詞,一般,*,*,*,*,支配企業,カイケイ,カイケイ
支配権,1288,1288,-10000,名詞,一般,*,*,*,*,支配権,カイケイ,カイケイ
支配的持分,1288,1288,-10000,名詞,一般,*,*,*,*,支配的持分,カイケイ,カイケイ
支配株主,1288,1288,-10000,名詞,一般,*,*,*,*,支配株主,カイケイ,カイケイ
非支配株主に帰属する当期純利益,1288,1288,-10000,名詞,一般,*,*,*,*,非支配株主に帰属する当期純利益,カイケイ,カイケイ
非支配株主に係る包括利益,1288,1288,-10000,名詞,一般,*,*,*,*,非支配株主に係る包括利益,カイケイ,カイケイ
非支配株主損益,1288,1288,-10000,名詞,一般,*,*,*,*,非支配株主損益,カイケイ,カイケイ
償還可能非支配持分,1288,1288,-10000,名詞,一般,*,*,*,*,償還可能非支配持分,カイケイ,カイケイ
非支配株主持分,1288,1288,-10000,名詞,一般,*,*,*,*,非支配株主持分,カイケイ,カイケイ
非支配持分,1288,1288,-10000,名詞,一般,*,*,*,*,非支配持分,カイケイ,カイケイ
非支配株主,1288,1288,-10000,名詞,一般,*,*,*,*,非支配株主,カイケイ,カイケイ
少数株主持分損益,1288,1288,-10000,名詞,一般,*,*,*,*,少数株主持分損益,カイケイ,カイケイ
少数株主損益調整,1288,1288,-10000,名詞,一般,*,*,*,*,少数株主損益調整,カイケイ,カイケイ
少数株主利益,1288,1288,-10000,名詞,一般,*,*,*,*,少数株主利益,カイケイ,カイケイ
少数株主,1288,1288,-10000,名詞,一般,*,*,*,*,少数株主,カイケイ,カイケイ
少数株主持分,1288,1288,-10000,名詞,一般,*,*,*,*,少数株主持分,カイケイ,カイケイ
親会社,1288,1288,-10000,名詞,一般,*,*,*,*,親会社,カイケイ,カイケイ
親会社の所有者に帰属する資本,1288,1288,-10000,名詞,一般,*,*,*,*,親会社の所有者に帰属する資本,カイケイ,カイケイ
親会社株主に帰属する当期純利益,1288,1288,-10000,名詞,一般,*,*,*,*,親会社株主に帰属する当期純利益,カイケイ,カイケイ
親会社株主に係る包括利益,1288,1288,-10000,名詞,一般,*,*,*,*,親会社株主に係る包括利益,カイケイ,カイケイ
関係会社,1288,1288,-10000,名詞,一般,*,*,*,*,関係会社,カイケイ,カイケイ
利害関係会社,1288,1288,-10000,名詞,一般,*,*,*,*,利害関係会社,カイケイ,カイケイ
関係会社株式,1288,1288,-10000,名詞,一般,*,*,*,*,関係会社株式,カイケイ,カイケイ
関係会社出資金,1288,1288,-10000,名詞,一般,*,*,*,*,関係会社出資金,カイケイ,カイケイ
関係会社有価証券,1288,1288,-10000,名詞,一般,*,*,*,*,関係会社有価証券,カイケイ,カイケイ
海外関係会社,1288,1288,-10000,名詞,一般,*,*,*,*,海外関係会社,カイケイ,カイケイ
関係会社事業損失引当金,1288,1288,-10000,名詞,一般,*,*,*,*,関係会社事業損失引当金,カイケイ,カイケイ
関係会社整理損失引当金,1288,1288,-10000,名詞,一般,*,*,*,*,関係会社整理損失引当金,カイケイ,カイケイ
関連会社,1288,1288,-10000,名詞,一般,*,*,*,*,関連会社,カイケイ,カイケイ
関連会社株式,1288,1288,-10000,名詞,一般,*,*,*,*,関連会社株式,カイケイ,カイケイ
適用関連会社,1288,1288,-10000,名詞,一般,*,*,*,*,適用関連会社,カイケイ,カイケイ
非連結関連会社,1288,1288,-10000,名詞,一般,*,*,*,*,非連結関連会社,カイケイ,カイケイ
非連結子会社関連会社出資金,1288,1288,-10000,名詞,一般,*,*,*,*,非連結子会社関連会社出資金,カイケイ,カイケイ
子会社,1288,1288,-10000,名詞,一般,*,*,*,*,子会社,カイケイ,カイケイ
連結子会社,1288,1288,-10000,名詞,一般,*,*,*,*,連結子会社,カイケイ,カイケイ
非連結子会社,1288,1288,-10000,名詞,一般,*,*,*,*,非連結子会社,カイケイ,カイケイ
子会社株式,1288,1288,-10000,名詞,一般,*,*,*,*,子会社株式,カイケイ,カイケイ
グループ子会社,1288,1288,-10000,名詞,一般,*,*,*,*,グループ子会社,カイケイ,カイケイ
国内連結子会社,1288,1288,-10000,名詞,一般,*,*,*,*,国内連結子会社,カイケイ,カイケイ
在外連結子会社,1288,1288,-10000,名詞,一般,*,*,*,*,在外連結子会社,カイケイ,カイケイ
海外連結子会社,1288,1288,-10000,名詞,一般,*,*,*,*,海外連結子会社,カイケイ,カイケイ
国内子会社,1288,1288,-10000,名詞,一般,*,*,*,*,国内子会社,カイケイ,カイケイ
在外子会社,1288,1288,-10000,名詞,一般,*,*,*,*,在外子会社,カイケイ,カイケイ
海外子会社,1288,1288,-10000,名詞,一般,*,*,*,*,海外子会社,カイケイ,カイケイ
米国子会社,1288,1288,-10000,名詞,一般,*,*,*,*,米国子会社,カイケイ,カイケイ
現地法人,1288,1288,-10000,名詞,一般,*,*,*,*,現地法人,カイケイ,カイケイ
完全所有子会社,1288,1288,-10000,名詞,一般,*,*,*,*,完全所有子会社,カイケイ,カイケイ
完全子会社,1288,1288,-10000,名詞,一般,*,*,*,*,完全子会社,カイケイ,カイケイ
金融子会社,1288,1288,-10000,名詞,一般,*,*,*,*,金融子会社,カイケイ,カイケイ
銀行子会社,1288,1288,-10000,名詞,一般,*,*,*,*,銀行子会社,カイケイ,カイケイ
投資子会社,1288,1288,-10000,名詞,一般,*,*,*,*,投資子会社,カイケイ,カイケイ
特定子会社,1288,1288,-10000,名詞,一般,*,*,*,*,特定子会社,カイケイ,カイケイ
販売子会社,1288,1288,-10000,名詞,一般,*,*,*,*,販売子会社,カイケイ,カイケイ
保険子会社,1288,1288,-10000,名詞,一般,*,*,*,*,保険子会社,カイケイ,カイケイ
事業子会社,1288,1288,-10000,名詞,一般,*,*,*,*,事業子会社,カイケイ,カイケイ
事業グループ,1288,1288,-10000,名詞,一般,*,*,*,*,事業グループ,カイケイ,カイケイ
連結グループ,1288,1288,-10000,名詞,一般,*,*,*,*,連結グループ,カイケイ,カイケイ
当グループ,1288,1288,-10000,名詞,一般,*,*,*,*,当グループ,カイケイ,カイケイ
同グループ,1288,1288,-10000,名詞,一般,*,*,*,*,同グループ,カイケイ,カイケイ
グループ,1288,1288,-10000,名詞,一般,*,*,*,*,グループ,カイケイ,カイケイ
連結ベース,1288,1288,-10000,名詞,一般,*,*,*,*,連結ベース,カイケイ,カイケイ
連結会計基準,1288,1288,-10000,名詞,一般,*,*,*,*,連結会計基準,カイケイ,カイケイ
連結会計期間,1288,1288,-10000,名詞,一般,*,*,*,*,連結会計期間,カイケイ,カイケイ
中間連結会計期間,1288,1288,-10000,名詞,一般,*,*,*,*,中間連結会計期間,カイケイ,カイケイ
四半期連結会計期間,1288,1288,-10000,名詞,一般,*,*,*,*,四半期連結会計期間,カイケイ,カイケイ
連結会計年度,1288,1288,-10000,名詞,一般,*,*,*,*,連結会計年度,カイケイ,カイケイ
連結決算,1288,1288,-10000,名詞,一般,*,*,*,*,連結決算,カイケイ,カイケイ
連結会計,1288,1288,-10000,名詞,一般,*,*,*,*,連結会計,カイケイ,カイケイ
連結経営,1288,1288,-10000,名詞,一般,*,*,*,*,連結経営,カイケイ,カイケイ
連結実体,1288,1288,-10000,名詞,一般,*,*,*,*,連結実体,カイケイ,カイケイ
連結対象,1288,1288,-10000,名詞,一般,*,*,*,*,連結対象,カイケイ,カイケイ
連結範囲,1288,1288,-10000,名詞,一般,*,*,*,*,連結範囲,カイケイ,カイケイ
連結基準,1288,1288,-10000,名詞,一般,*,*,*,*,連結基準,カイケイ,カイケイ
連結除外,1288,1288,-10000,名詞,一般,*,*,*,*,連結除外,カイケイ,カイケイ
連結調整勘定,1288,1288,-10000,名詞,一般,*,*,*,*,連結調整勘定,カイケイ,カイケイ
連結調整,1288,1288,-10000,名詞,一般,*,*,*,*,連結調整,カイケイ,カイケイ
連結会社間取引,1288,1288,-10000,名詞,一般,*,*,*,*,連結会社間取引,カイケイ,カイケイ
連結会社,1288,1288,-10000,名詞,一般,*,*,*,*,連結会社,カイケイ,カイケイ
連結開始,1288,1288,-10000,名詞,一般,*,*,*,*,連結開始,カイケイ,カイケイ
連結営業収益,1288,1288,-10000,名詞,一般,*,*,*,*,連結営業収益,カイケイ,カイケイ
連結営業利益,1288,1288,-10000,名詞,一般,*,*,*,*,連結営業利益,カイケイ,カイケイ
連結収益,1288,1288,-10000,名詞,一般,*,*,*,*,連結収益,カイケイ,カイケイ
連結損益,1288,1288,-10000,名詞,一般,*,*,*,*,連結損益,カイケイ,カイケイ
連結業績,1288,1288,-10000,名詞,一般,*,*,*,*,連結業績,カイケイ,カイケイ
連結経営指標,1288,1288,-10000,名詞,一般,*,*,*,*,連結経営指標,カイケイ,カイケイ
連結経営成績,1288,1288,-10000,名詞,一般,*,*,*,*,連結経営成績,カイケイ,カイケイ
連結経常利益,1288,1288,-10000,名詞,一般,*,*,*,*,連結経常利益,カイケイ,カイケイ
連結売上高,1288,1288,-10000,名詞,一般,*,*,*,*,連結売上高,カイケイ,カイケイ
連結利益剰余金,1288,1288,-10000,名詞,一般,*,*,*,*,連結利益剰余金,カイケイ,カイケイ
連結利益,1288,1288,-10000,名詞,一般,*,*,*,*,連結利益,カイケイ,カイケイ
資本連結,1288,1288,-10000,名詞,一般,*,*,*,*,資本連結,カイケイ,カイケイ
持分法を適用した場合の投資損益,1288,1288,-10000,名詞,一般,*,*,*,*,持分法を適用した場合の投資損益,カイケイ,カイケイ
持分法による投資損失,1288,1288,-10000,名詞,一般,*,*,*,*,持分法による投資損失,カイケイ,カイケイ
持分法による投資利益,1288,1288,-10000,名詞,一般,*,*,*,*,持分法による投資利益,カイケイ,カイケイ
持分法による投資損益,1288,1288,-10000,名詞,一般,*,*,*,*,持分法による投資損益,カイケイ,カイケイ
持分法損益,1288,1288,-10000,名詞,一般,*,*,*,*,持分法損益,カイケイ,カイケイ
持分法投資,1288,1288,-10000,名詞,一般,*,*,*,*,持分法投資,カイケイ,カイケイ
株式持分,1288,1288,-10000,名詞,一般,*,*,*,*,株式持分,カイケイ,カイケイ
出資持分,1288,1288,-10000,名詞,一般,*,*,*,*,出資持分,カイケイ,カイケイ
所有持分,1288,1288,-10000,名詞,一般,*,*,*,*,所有持分,カイケイ,カイケイ
変動持分,1288,1288,-10000,名詞,一般,*,*,*,*,変動持分,カイケイ,カイケイ
保有持分,1288,1288,-10000,名詞,一般,*,*,*,*,保有持分,カイケイ,カイケイ
連結株主持分,1288,1288,-10000,名詞,一般,*,*,*,*,連結株主持分,カイケイ,カイケイ
株主持分,1288,1288,-10000,名詞,一般,*,*,*,*,株主持分,カイケイ,カイケイ
持分額,1288,1288,-10000,名詞,一般,*,*,*,*,持分額,カイケイ,カイケイ
持分取得,1288,1288,-10000,名詞,一般,*,*,*,*,持分取得,カイケイ,カイケイ
持分金融商品,1288,1288,-10000,名詞,一般,*,*,*,*,持分金融商品,カイケイ,カイケイ
持分商品,1288,1288,-10000,名詞,一般,*,*,*,*,持分商品,カイケイ,カイケイ
持分証券,1288,1288,-10000,名詞,一般,*,*,*,*,持分証券,カイケイ,カイケイ
持分相当額,1288,1288,-10000,名詞,一般,*,*,*,*,持分相当額,カイケイ,カイケイ
持分損益,1288,1288,-10000,名詞,一般,*,*,*,*,持分損益,カイケイ,カイケイ
持分投資,1288,1288,-10000,名詞,一般,*,*,*,*,持分投資,カイケイ,カイケイ
持分保有者,1288,1288,-10000,名詞,一般,*,*,*,*,持分保有者,カイケイ,カイケイ
持分有価証券,1288,1288,-10000,名詞,一般,*,*,*,*,持分有価証券,カイケイ,カイケイ
持分利益,1288,1288,-10000,名詞,一般,*,*,*,*,持分利益,カイケイ,カイケイ
損益持分相当額,1288,1288,-10000,名詞,一般,*,*,*,*,損益持分相当額,カイケイ,カイケイ
損益持分,1288,1288,-10000,名詞,一般,*,*,*,*,損益持分,カイケイ,カイケイ
売却可能持分証券,1288,1288,-10000,名詞,一般,*,*,*,*,売却可能持分証券,カイケイ,カイケイ
普通株主持分,1288,1288,-10000,名詞,一般,*,*,*,*,普通株主持分,カイケイ,カイケイ
持分変動利益,1288,1288,-10000,名詞,一般,*,*,*,*,持分変動利益,カイケイ,カイケイ
合併契約承認,1288,1288,-10000,名詞,一般,*,*,*,*,合併契約承認,カイケイ,カイケイ
合併契約書,1288,1288,-10000,名詞,一般,*,*,*,*,合併契約書,カイケイ,カイケイ
合併契約,1288,1288,-10000,名詞,一般,*,*,*,*,合併契約,カイケイ,カイケイ
合併会社,1288,1288,-10000,名詞,一般,*,*,*,*,合併会社,カイケイ,カイケイ
合併当社,1288,1288,-10000,名詞,一般,*,*,*,*,合併当社,カイケイ,カイケイ
新設合併,1288,1288,-10000,名詞,一般,*,*,*,*,新設合併,カイケイ,カイケイ
合弁会社,1288,1288,-10000,名詞,一般,*,*,*,*,合弁会社,カイケイ,カイケイ
合弁企業,1288,1288,-10000,名詞,一般,*,*,*,*,合弁企業,カイケイ,カイケイ
合弁事業,1288,1288,-10000,名詞,一般,*,*,*,*,合弁事業,カイケイ,カイケイ
分割会社,1288,1288,-10000,名詞,一般,*,*,*,*,分割会社,カイケイ,カイケイ
分割契約,1288,1288,-10000,名詞,一般,*,*,*,*,分割契約,カイケイ,カイケイ
会社分割,1288,1288,-10000,名詞,一般,*,*,*,*,会社分割,カイケイ,カイケイ
新設分割,1288,1288,-10000,名詞,一般,*,*,*,*,新設分割,カイケイ,カイケイ
存続会社,1288,1288,-10000,名詞,一般,*,*,*,*,存続会社,カイケイ,カイケイ
承継会社,1288,1288,-10000,名詞,一般,*,*,*,*,承継会社,カイケイ,カイケイ
消滅会社,1288,1288,-10000,名詞,一般,*,*,*,*,消滅会社,カイケイ,カイケイ
企業結合,1288,1288,-10000,名詞,一般,*,*,*,*,企業結合,カイケイ,カイケイ
出資会社,1288,1288,-10000,名詞,一般,*,*,*,*,出資会社,カイケイ,カイケイ
公開買付,1288,1288,-10000,名詞,一般,*,*,*,*,公開買付,カイケイ,カイケイ
再編対象会社,1288,1288,-10000,名詞,一般,*,*,*,*,再編対象会社,カイケイ,カイケイ
事業組織再編関連利益,1288,1288,-10000,名詞,一般,*,*,*,*,事業組織再編関連利益,カイケイ,カイケイ
事業再編関連利益,1288,1288,-10000,名詞,一般,*,*,*,*,事業再編関連利益,カイケイ,カイケイ
事業組織再編関連損,1288,1288,-10000,名詞,一般,*,*,*,*,事業組織再編関連損,カイケイ,カイケイ
事業再編関連損,1288,1288,-10000,名詞,一般,*,*,*,*,事業再編関連損,カイケイ,カイケイ
事業再編損失,1288,1288,-10000,名詞,一般,*,*,*,*,事業再編損失,カイケイ,カイケイ
事業再編費用,1288,1288,-10000,名詞,一般,*,*,*,*,事業再編費用,カイケイ,カイケイ
事業再編,1288,1288,-10000,名詞,一般,*,*,*,*,事業再編,カイケイ,カイケイ
組織再編関連利益,1288,1288,-10000,名詞,一般,*,*,*,*,組織再編関連利益,カイケイ,カイケイ
組織再編関連損,1288,1288,-10000,名詞,一般,*,*,*,*,組織再編関連損,カイケイ,カイケイ
組織再編行為,1288,1288,-10000,名詞,一般,*,*,*,*,組織再編行為,カイケイ,カイケイ
組織再編,1288,1288,-10000,名詞,一般,*,*,*,*,組織再編,カイケイ,カイケイ
業務執行機能,1288,1288,-10000,名詞,一般,*,*,*,*,業務執行機能,カイケイ,カイケイ
業務執行権,1288,1288,-10000,名詞,一般,*,*,*,*,業務執行権,カイケイ,カイケイ
業務執行社員,1288,1288,-10000,名詞,一般,*,*,*,*,業務執行社員,カイケイ,カイケイ
業務執行取締役,1288,1288,-10000,名詞,一般,*,*,*,*,業務執行取締役,カイケイ,カイケイ
業務執行者,1288,1288,-10000,名詞,一般,*,*,*,*,業務執行者,カイケイ,カイケイ
業務執行状況,1288,1288,-10000,名詞,一般,*,*,*,*,業務執行状況,カイケイ,カイケイ
業務執行体制,1288,1288,-10000,名詞,一般,*,*,*,*,業務執行体制,カイケイ,カイケイ
業務執行,1288,1288,-10000,名詞,一般,*,*,*,*,業務執行,カイケイ,カイケイ
業務提携,1288,1288,-10000,名詞,一般,*,*,*,*,業務提携,カイケイ,カイケイ
引受業務,1288,1288,-10000,名詞,一般,*,*,*,*,引受業務,カイケイ,カイケイ
投資業務,1288,1288,-10000,名詞,一般,*,*,*,*,投資業務,カイケイ,カイケイ
販売業務,1288,1288,-10000,名詞,一般,*,*,*,*,販売業務,カイケイ,カイケイ
財務活動,1288,1288,-10000,名詞,一般,*,*,*,*,財務活動,カイケイ,カイケイ
財務管理,1288,1288,-10000,名詞,一般,*,*,*,*,財務管理,カイケイ,カイケイ
財務収益費用,1288,1288,-10000,名詞,一般,*,*,*,*,財務収益費用,カイケイ,カイケイ
財務費用,1288,1288,-10000,名詞,一般,*,*,*,*,財務費用,カイケイ,カイケイ
財務収益,1288,1288,-10000,名詞,一般,*,*,*,*,財務収益,カイケイ,カイケイ
財務状況,1288,1288,-10000,名詞,一般,*,*,*,*,財務状況,カイケイ,カイケイ
財務状態,1288,1288,-10000,名詞,一般,*,*,*,*,財務状態,カイケイ,カイケイ
財務成績,1288,1288,-10000,名詞,一般,*,*,*,*,財務成績,カイケイ,カイケイ
財務体質,1288,1288,-10000,名詞,一般,*,*,*,*,財務体質,カイケイ,カイケイ
財務内容,1288,1288,-10000,名詞,一般,*,*,*,*,財務内容,カイケイ,カイケイ
財務報告,1288,1288,-10000,名詞,一般,*,*,*,*,財務報告,カイケイ,カイケイ
セグメント情報,1288,1288,-10000,名詞,一般,*,*,*,*,セグメント情報,カイケイ,カイケイ
事業別セグメント,1288,1288,-10000,名詞,一般,*,*,*,*,事業別セグメント,カイケイ,カイケイ
事業セグメント,1288,1288,-10000,名詞,一般,*,*,*,*,事業セグメント,カイケイ,カイケイ
種類別セグメント,1288,1288,-10000,名詞,一般,*,*,*,*,種類別セグメント,カイケイ,カイケイ
所在地別セグメント,1288,1288,-10000,名詞,一般,*,*,*,*,所在地別セグメント,カイケイ,カイケイ
所在地セグメント,1288,1288,-10000,名詞,一般,*,*,*,*,所在地セグメント,カイケイ,カイケイ
報告セグメント,1288,1288,-10000,名詞,一般,*,*,*,*,報告セグメント,カイケイ,カイケイ
セグメント間取引,1288,1288,-10000,名詞,一般,*,*,*,*,セグメント間取引,カイケイ,カイケイ
セグメント間収益,1288,1288,-10000,名詞,一般,*,*,*,*,セグメント間収益,カイケイ,カイケイ
セグメント,1288,1288,-10000,名詞,一般,*,*,*,*,セグメント,カイケイ,カイケイ
現金配当,1288,1288,-10000,名詞,一般,*,*,*,*,現金配当,カイケイ,カイケイ
支払配当金,1288,1288,-10000,名詞,一般,*,*,*,*,支払配当金,カイケイ,カイケイ
種類配当金,1288,1288,-10000,名詞,一般,*,*,*,*,種類配当金,カイケイ,カイケイ
受取配当金,1288,1288,-10000,名詞,一般,*,*,*,*,受取配当金,カイケイ,カイケイ
中間配当額,1288,1288,-10000,名詞,一般,*,*,*,*,中間配当額,カイケイ,カイケイ
中間配当金,1288,1288,-10000,名詞,一般,*,*,*,*,中間配当金,カイケイ,カイケイ
配当金支払,1288,1288,-10000,名詞,一般,*,*,*,*,配当金支払,カイケイ,カイケイ
配当金受取額,1288,1288,-10000,名詞,一般,*,*,*,*,配当金受取額,カイケイ,カイケイ
配当金総額,1288,1288,-10000,名詞,一般,*,*,*,*,配当金総額,カイケイ,カイケイ
配当権,1288,1288,-10000,名詞,一般,*,*,*,*,配当権,カイケイ,カイケイ
配当支払,1288,1288,-10000,名詞,一般,*,*,*,*,配当支払,カイケイ,カイケイ
配当実績,1288,1288,-10000,名詞,一般,*,*,*,*,配当実績,カイケイ,カイケイ
配当所得,1288,1288,-10000,名詞,一般,*,*,*,*,配当所得,カイケイ,カイケイ
配当制限,1288,1288,-10000,名詞,一般,*,*,*,*,配当制限,カイケイ,カイケイ
配当性,1288,1288,-10000,名詞,一般,*,*,*,*,配当性,カイケイ,カイケイ
配当政策,1288,1288,-10000,名詞,一般,*,*,*,*,配当政策,カイケイ,カイケイ
配当請求権,1288,1288,-10000,名詞,一般,*,*,*,*,配当請求権,カイケイ,カイケイ
配当率,1288,1288,-10000,名詞,一般,*,*,*,*,配当率,カイケイ,カイケイ
変動配当,1288,1288,-10000,名詞,一般,*,*,*,*,変動配当,カイケイ,カイケイ
優先株式配当,1288,1288,-10000,名詞,一般,*,*,*,*,優先株式配当,カイケイ,カイケイ
優先配当金,1288,1288,-10000,名詞,一般,*,*,*,*,優先配当金,カイケイ,カイケイ
受け取り配当金,1288,1288,-10000,名詞,一般,*,*,*,*,受け取り配当金,カイケイ,カイケイ
配当性向,1288,1288,-10000,名詞,一般,*,*,*,*,配当性向,カイケイ,カイケイ
普通配当,1288,1288,-10000,名詞,一般,*,*,*,*,普通配当,カイケイ,カイケイ
記念配当,1288,1288,-10000,名詞,一般,*,*,*,*,記念配当,カイケイ,カイケイ
特別配当,1288,1288,-10000,名詞,一般,*,*,*,*,特別配当,カイケイ,カイケイ
中間配当,1288,1288,-10000,名詞,一般,*,*,*,*,中間配当,カイケイ,カイケイ
配当金,1288,1288,-10000,名詞,一般,*,*,*,*,配当金,カイケイ,カイケイ
配当額,1288,1288,-10000,名詞,一般,*,*,*,*,配当額,カイケイ,カイケイ
期間定額基準,1288,1288,-10000,名詞,一般,*,*,*,*,期間定額基準,カイケイ,カイケイ
期間配分,1288,1288,-10000,名詞,一般,*,*,*,*,期間配分,カイケイ,カイケイ
期間費用,1288,1288,-10000,名詞,一般,*,*,*,*,期間費用,カイケイ,カイケイ
行使期間,1288,1288,-10000,名詞,一般,*,*,*,*,行使期間,カイケイ,カイケイ
残存期間,1288,1288,-10000,名詞,一般,*,*,*,*,残存期間,カイケイ,カイケイ
取引期間,1288,1288,-10000,名詞,一般,*,*,*,*,取引期間,カイケイ,カイケイ
償還期間,1288,1288,-10000,名詞,一般,*,*,*,*,償還期間,カイケイ,カイケイ
償却期間,1288,1288,-10000,名詞,一般,*,*,*,*,償却期間,カイケイ,カイケイ
対象期間,1288,1288,-10000,名詞,一般,*,*,*,*,対象期間,カイケイ,カイケイ
対象勤務期間,1288,1288,-10000,名詞,一般,*,*,*,*,対象勤務期間,カイケイ,カイケイ
投資期間,1288,1288,-10000,名詞,一般,*,*,*,*,投資期間,カイケイ,カイケイ
配当期間,1288,1288,-10000,名詞,一般,*,*,*,*,配当期間,カイケイ,カイケイ
表示期間,1288,1288,-10000,名詞,一般,*,*,*,*,表示期間,カイケイ,カイケイ
評価期間,1288,1288,-10000,名詞,一般,*,*,*,*,評価期間,カイケイ,カイケイ
平均残存勤務期間,1288,1288,-10000,名詞,一般,*,*,*,*,平均残存勤務期間,カイケイ,カイケイ
保証期間,1288,1288,-10000,名詞,一般,*,*,*,*,保証期間,カイケイ,カイケイ
報告期間,1288,1288,-10000,名詞,一般,*,*,*,*,報告期間,カイケイ,カイケイ
予想残存期間,1288,1288,-10000,名詞,一般,*,*,*,*,予想残存期間,カイケイ,カイケイ
利用可能期間,1288,1288,-10000,名詞,一般,*,*,*,*,利用可能期間,カイケイ,カイケイ
行使価額調整式,1288,1288,-10000,名詞,一般,*,*,*,*,行使価額調整式,カイケイ,カイケイ
行使価額,1288,1288,-10000,名詞,一般,*,*,*,*,行使価額,カイケイ,カイケイ
行使可能残高,1288,1288,-10000,名詞,一般,*,*,*,*,行使可能残高,カイケイ,カイケイ
行使価格,1288,1288,-10000,名詞,一般,*,*,*,*,行使価格,カイケイ,カイケイ
行使割合,1288,1288,-10000,名詞,一般,*,*,*,*,行使割合,カイケイ,カイケイ
行使権,1288,1288,-10000,名詞,一般,*,*,*,*,行使権,カイケイ,カイケイ
行使残株,1288,1288,-10000,名詞,一般,*,*,*,*,行使残株,カイケイ,カイケイ
行使残高,1288,1288,-10000,名詞,一般,*,*,*,*,行使残高,カイケイ,カイケイ
行使時点,1288,1288,-10000,名詞,一般,*,*,*,*,行使時点,カイケイ,カイケイ
行使剰余金,1288,1288,-10000,名詞,一般,*,*,*,*,行使剰余金,カイケイ,カイケイ
行使条件,1288,1288,-10000,名詞,一般,*,*,*,*,行使条件,カイケイ,カイケイ
行使状況,1288,1288,-10000,名詞,一般,*,*,*,*,行使状況,カイケイ,カイケイ
行使日,1288,1288,-10000,名詞,一般,*,*,*,*,行使日,カイケイ,カイケイ
担保新株引受権付社債,1288,1288,-10000,名詞,一般,*,*,*,*,担保新株引受権付社債,カイケイ,カイケイ
新株引受権付社債,1288,1288,-10000,名詞,一般,*,*,*,*,新株引受権付社債,カイケイ,カイケイ
担保転換社債,1288,1288,-10000,名詞,一般,*,*,*,*,担保転換社債,カイケイ,カイケイ
担保普通社債,1288,1288,-10000,名詞,一般,*,*,*,*,担保普通社債,カイケイ,カイケイ
交換可能社債,1288,1288,-10000,名詞,一般,*,*,*,*,交換可能社債,カイケイ,カイケイ
担保社債,1288,1288,-10000,名詞,一般,*,*,*,*,担保社債,カイケイ,カイケイ
長期社債,1288,1288,-10000,名詞,一般,*,*,*,*,長期社債,カイケイ,カイケイ
特定社債,1288,1288,-10000,名詞,一般,*,*,*,*,特定社債,カイケイ,カイケイ
優先社債,1288,1288,-10000,名詞,一般,*,*,*,*,優先社債,カイケイ,カイケイ
担保付社債,1288,1288,-10000,名詞,一般,*,*,*,*,担保付社債,カイケイ,カイケイ
普通社債,1288,1288,-10000,名詞,一般,*,*,*,*,普通社債,カイケイ,カイケイ
転換社債,1288,1288,-10000,名詞,一般,*,*,*,*,転換社債,カイケイ,カイケイ
社債発行差金,1288,1288,-10000,名詞,一般,*,*,*,*,社債発行差金,カイケイ,カイケイ
社債発行費,1288,1288,-10000,名詞,一般,*,*,*,*,社債発行費,カイケイ,カイケイ
公社債投信,1288,1288,-10000,名詞,一般,*,*,*,*,公社債投信,カイケイ,カイケイ
社債利息,1288,1288,-10000,名詞,一般,*,*,*,*,社債利息,カイケイ,カイケイ
社債権者,1288,1288,-10000,名詞,一般,*,*,*,*,社債権者,カイケイ,カイケイ
社債保有者,1288,1288,-10000,名詞,一般,*,*,*,*,社債保有者,カイケイ,カイケイ
社債明細表,1288,1288,-10000,名詞,一般,*,*,*,*,社債明細表,カイケイ,カイケイ
転換価額調整式,1288,1288,-10000,名詞,一般,*,*,*,*,転換価額調整式,カイケイ,カイケイ
転換価格,1288,1288,-10000,名詞,一般,*,*,*,*,転換価格,カイケイ,カイケイ
転換価額,1288,1288,-10000,名詞,一般,*,*,*,*,転換価額,カイケイ,カイケイ
転換権,1288,1288,-10000,名詞,一般,*,*,*,*,転換権,カイケイ,カイケイ
転換予約権,1288,1288,-10000,名詞,一般,*,*,*,*,転換予約権,カイケイ,カイケイ
転換日,1288,1288,-10000,名詞,一般,*,*,*,*,転換日,カイケイ,カイケイ
償還期限,1288,1288,-10000,名詞,一般,*,*,*,*,償還期限,カイケイ,カイケイ
償還予定,1288,1288,-10000,名詞,一般,*,*,*,*,償還予定,カイケイ,カイケイ
償還日,1288,1288,-10000,名詞,一般,*,*,*,*,償還日,カイケイ,カイケイ
償還額,1288,1288,-10000,名詞,一般,*,*,*,*,償還額,カイケイ,カイケイ
見積公正価値,1288,1288,-10000,名詞,一般,*,*,*,*,見積公正価値,カイケイ,カイケイ
公正価値測定,1288,1288,-10000,名詞,一般,*,*,*,*,公正価値測定,カイケイ,カイケイ
